Date_Start,Start Time (Sask),Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,Winner,Loser,Save,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home
2025-05-07 21:38:00,7:38 PM,9:38 PM,Toronto Blue Jays,4,Los Angeles Angels,5,Final,José Berríos,Yusei Kikuchi,Brock Burke,Jeff Hoffman,No Save,8.5,-120,100,-120,+100,+1.5,+140,-165
2025-05-08 13:10:00,11:10 AM,1:10 PM,Baltimore Orioles,2,Minnesota Twins,5,Final,Dean Kremer,Bailey Ober,Griffin Jax,Yennier Cano,Jhoan Duran,8.5,-105,-115,+145,-170,-1.5,-150,+125
2025-05-08 13:35:00,11:35 AM,1:35 PM,Texas Rangers,0,Boston Red Sox,5,Final,Jack Leiter,Brayan Bello,Justin Slaten,Jack Leiter,No Save,9.5,-105,-115,+135,-160,-1.5,-150,+125
2025-05-08 14:10:00,12:10 PM,2:10 PM,Chicago White Sox,0,Kansas City Royals,10,Final,Davis Martin,Kris Bubic,Kris Bubic,Davis Martin,No Save,8.5,-110,-110,+210,-260,-1.5,+100,-120
2025-05-08 15:10:00,1:10 PM,3:10 PM,Detroit Tigers,10,Colorado Rockies,2,Final,Casey Mize,Kyle Freeland,Casey Mize,Kyle Freeland,No Save,10.0,-105,-115,-165,+140,+1.5,-110,-110
2025-05-08 15:15:00,1:15 PM,3:15 PM,Detroit Tigers,11,Colorado Rockies,1,Final,Keider Montero,Tanner Gordon,Keider Montero,Tanner Gordon,No Save,11.0,-115,-105,-220,+180,+1.5,-135,+115
2025-05-08 19:05:00,5:05 PM,7:05 PM,Philadelphia Phillies,7,Tampa Bay Rays,6,Final,Jesús Luzardo,Ryan Pepiot,José Alvarado,Manuel Rodríguez,Matt Strahm,8.5,-125,105,-165,+140,+1.5,+100,-120
2025-05-08 19:15:00,5:15 PM,7:15 PM,Cincinnati Reds,4,Atlanta Braves,5,Final,Nick Lodolo,Spencer Schwellenbach,Scott Blewett,Taylor Rogers,No Save,8.0,-105,-115,+170,-205,-1.5,-130,+110
2025-05-08 21:38:00,7:38 PM,9:38 PM,Toronto Blue Jays,8,Los Angeles Angels,5,Final,Chris Bassitt,José Soriano,Chris Bassitt,Ryan Johnson,Chad Green,8.0,-115,-105,-135,+115,+1.5,+125,-150
2025-05-08 21:40:00,7:40 PM,9:40 PM,Los Angeles Dodgers,3,Arizona Diamondbacks,5,Final,Yoshinobu Yamamoto,Brandon Pfaadt,Brandon Pfaadt,Yoshinobu Yamamoto,Kevin Ginkel,9.0,-110,-110,-165,+140,+1.5,-105,-115
2025-05-09 18:40:00,4:40 PM,6:40 PM,Texas Rangers,1,Detroit Tigers,2,Final,Patrick Corbin,Tarik Skubal,Tarik Skubal,Patrick Corbin,Will Vest,7.0,-115,-105,+245,-305,-1.5,+125,-150
2025-05-09 18:40:00,4:40 PM,6:40 PM,Texas Rangers,1,Detroit Tigers,2,Final,Patrick Corbin,Tarik Skubal,Tarik Skubal,Patrick Corbin,Will Vest,8.5,-120,100,-155,+130,+1.5,+110,-130
2025-05-09 18:40:00,4:40 PM,6:40 PM,Atlanta Braves,2,Pittsburgh Pirates,3,Final,Bryce Elder,Bailey Falter,Bailey Falter,Bryce Elder,Dennis Santana,7.0,-115,-105,+245,-305,-1.5,+125,-150
2025-05-09 18:40:00,4:40 PM,6:40 PM,Atlanta Braves,2,Pittsburgh Pirates,3,Final,Bryce Elder,Bailey Falter,Bailey Falter,Bryce Elder,Dennis Santana,8.5,-120,100,-155,+130,+1.5,+110,-130
2025-05-09 18:45:00,4:45 PM,6:45 PM,St. Louis Cardinals,10,Washington Nationals,0,Final,Erick Fedde,Mitchell Parker,Erick Fedde,Mitchell Parker,No Save,8.5,-120,100,-115,-105,+1.5,+145,-170
2025-05-09 19:05:00,5:05 PM,7:05 PM,Milwaukee Brewers,3,Tampa Bay Rays,4,Final,Jose Quintana,Zack Littell,Cole Sulser,Jared Koenig,Eric Orze,9.0,-120,100,-120,+100,+1.5,+135,-160
2025-05-09 19:10:00,5:10 PM,7:10 PM,Chicago Cubs,2,New York Mets,7,Final,Jameson Taillon,Clay Holmes,Clay Holmes,Jameson Taillon,No Save,8.0,100,-120,+120,-140,-1.5,-185,+155
2025-05-09 19:10:00,5:10 PM,7:10 PM,Chicago Cubs,2,New York Mets,7,Final,Jameson Taillon,Clay Holmes,Clay Holmes,Jameson Taillon,No Save,7.5,-105,-115,-115,-105,+1.5,+145,-170
2025-05-09 19:10:00,5:10 PM,7:10 PM,Philadelphia Phillies,0,Cleveland Guardians,6,Final,Aaron Nola,Gavin Williams,Gavin Williams,Aaron Nola,No Save,8.0,100,-120,+120,-140,-1.5,-185,+155
2025-05-09 19:10:00,5:10 PM,7:10 PM,Philadelphia Phillies,0,Cleveland Guardians,6,Final,Aaron Nola,Gavin Williams,Gavin Williams,Aaron Nola,No Save,7.5,-105,-115,-115,-105,+1.5,+145,-170
2025-05-09 19:40:00,5:40 PM,7:40 PM,Boston Red Sox,1,Kansas City Royals,2,Final,Hunter Dobbins,Michael Lorenzen,Steven Cruz,Sean Newcomb,No Save,9.0,100,-120,-110,-110,+1.5,+145,-170
2025-05-09 19:40:00,5:40 PM,7:40 PM,Boston Red Sox,1,Kansas City Royals,2,Final,Hunter Dobbins,Michael Lorenzen,Steven Cruz,Sean Newcomb,No Save,8.0,100,-120,-150,+125,+1.5,+115,-135
2025-05-09 19:40:00,5:40 PM,7:40 PM,Miami Marlins,2,Chicago White Sox,6,Final,Max Meyer,Bryse Wilson,Cam Booser,Max Meyer,No Save,9.0,100,-120,-110,-110,+1.5,+145,-170
2025-05-09 19:40:00,5:40 PM,7:40 PM,Miami Marlins,2,Chicago White Sox,6,Final,Max Meyer,Bryse Wilson,Cam Booser,Max Meyer,No Save,8.0,100,-120,-150,+125,+1.5,+115,-135
2025-05-09 20:10:00,6:10 PM,8:10 PM,Cincinnati Reds,0,Houston Astros,3,Final,Nick Martinez,Hunter Brown,Hunter Brown,Nick Martinez,Josh Hader,7.5,100,-120,+160,-190,-1.5,-130,+110
2025-05-09 20:10:00,6:10 PM,8:10 PM,Cincinnati Reds,0,Houston Astros,3,Final,Nick Martinez,Hunter Brown,Hunter Brown,Nick Martinez,Josh Hader,9.0,100,-120,-120,+100,+1.5,+140,-165
2025-05-09 20:10:00,6:10 PM,8:10 PM,San Francisco Giants,1,Minnesota Twins,3,Final,Jordan Hicks,Chris Paddack,Chris Paddack,Jordan Hicks,Danny Coulombe,7.5,100,-120,+160,-190,-1.5,-130,+110
2025-05-09 20:10:00,6:10 PM,8:10 PM,San Francisco Giants,1,Minnesota Twins,3,Final,Jordan Hicks,Chris Paddack,Chris Paddack,Jordan Hicks,Danny Coulombe,9.0,100,-120,-120,+100,+1.5,+140,-165
2025-05-09 20:40:00,6:40 PM,8:40 PM,San Diego Padres,13,Colorado Rockies,9,Final,Randy Vásquez,Antonio Senzatela,Randy Vásquez,Antonio Senzatela,Robert Suarez,11.5,-110,-110,-185,+155,+1.5,-135,+115
2025-05-09 21:38:00,7:38 PM,9:38 PM,Baltimore Orioles,4,Los Angeles Angels,1,Final,Tomoyuki Sugano,Kyle Hendricks,Tomoyuki Sugano,Kyle Hendricks,Félix Bautista,9.5,-120,100,-140,+120,+1.5,+115,-135
2025-05-09 21:40:00,7:40 PM,9:40 PM,Los Angeles Dodgers,14,Arizona Diamondbacks,11,Final,Roki Sasaki,Eduardo Rodriguez,Alex Vesia,Kevin Ginkel,Tanner Scott,10.0,-120,100,+100,-120,-1.5,-200,+165
2025-05-09 21:40:00,7:40 PM,9:40 PM,Los Angeles Dodgers,14,Arizona Diamondbacks,11,Final,Roki Sasaki,Eduardo Rodriguez,Alex Vesia,Kevin Ginkel,Tanner Scott,7.0,-120,100,+125,-150,-1.5,-180,+150
2025-05-09 21:40:00,7:40 PM,9:40 PM,Toronto Blue Jays,6,Seattle Mariners,3,Final,Kevin Gausman,Luis Castillo,Kevin Gausman,Luis Castillo,Jeff Hoffman,10.0,-120,100,+100,-120,-1.5,-200,+165
2025-05-09 21:40:00,7:40 PM,9:40 PM,Toronto Blue Jays,6,Seattle Mariners,3,Final,Kevin Gausman,Luis Castillo,Kevin Gausman,Luis Castillo,Jeff Hoffman,7.0,-120,100,+125,-150,-1.5,-180,+150
2025-05-09 22:05:00,8:05 PM,10:05 PM,New York Yankees,10,Athletics,2,Final,Will Warren,Osvaldo Bido,Will Warren,Osvaldo Bido,No Save,10.5,-120,100,-160,+135,+1.5,-105,-115
2025-05-10 16:05:00,2:05 PM,4:05 PM,St. Louis Cardinals,4,Washington Nationals,2,Final,Andre Pallante,Trevor Williams,Andre Pallante,Trevor Williams,Ryan Helsley,9.0,-120,100,-115,-105,+1.5,+145,-170
2025-05-10 16:05:00,2:05 PM,4:05 PM,St. Louis Cardinals,4,Washington Nationals,2,Final,Andre Pallante,Trevor Williams,Andre Pallante,Trevor Williams,Ryan Helsley,9.0,100,-120,-155,+130,+1.5,+110,-130
2025-05-10 16:05:00,2:05 PM,4:05 PM,St. Louis Cardinals,4,Washington Nationals,2,Final,Andre Pallante,Trevor Williams,Andre Pallante,Trevor Williams,Ryan Helsley,10.0,100,-120,-165,+140,+1.5,-110,-110
2025-05-10 16:05:00,2:05 PM,4:05 PM,Atlanta Braves,3,Pittsburgh Pirates,2,Final,AJ Smith-Shawver,Andrew Heaney,Scott Blewett,Chase Shugart,No Save,9.0,-120,100,-115,-105,+1.5,+145,-170
2025-05-10 16:05:00,2:05 PM,4:05 PM,Atlanta Braves,3,Pittsburgh Pirates,2,Final,AJ Smith-Shawver,Andrew Heaney,Scott Blewett,Chase Shugart,No Save,9.0,100,-120,-155,+130,+1.5,+110,-130
2025-05-10 16:05:00,2:05 PM,4:05 PM,Atlanta Braves,3,Pittsburgh Pirates,2,Final,AJ Smith-Shawver,Andrew Heaney,Scott Blewett,Chase Shugart,No Save,10.0,100,-120,-165,+140,+1.5,-110,-110
2025-05-10 16:05:00,2:05 PM,4:05 PM,New York Yankees,7,Athletics,11,Final,Carlos Rodón,JP Sears,Grant Holman,Fernando Cruz,Mason Miller,9.0,-120,100,-115,-105,+1.5,+145,-170
2025-05-10 16:05:00,2:05 PM,4:05 PM,New York Yankees,7,Athletics,11,Final,Carlos Rodón,JP Sears,Grant Holman,Fernando Cruz,Mason Miller,9.0,100,-120,-155,+130,+1.5,+110,-130
2025-05-10 16:05:00,2:05 PM,4:05 PM,New York Yankees,7,Athletics,11,Final,Carlos Rodón,JP Sears,Grant Holman,Fernando Cruz,Mason Miller,10.0,100,-120,-165,+140,+1.5,-110,-110
2025-05-10 16:10:00,2:10 PM,4:10 PM,Milwaukee Brewers,2,Tampa Bay Rays,3,Final,Tobias Myers,Taj Bradley,Pete Fairbanks,Grant Anderson,No Save,9.5,-105,-115,+100,-120,-1.5,-200,+165
2025-05-10 18:10:00,4:10 PM,6:10 PM,Texas Rangers,10,Detroit Tigers,3,Final,Jacob deGrom,Jack Flaherty,Jacob deGrom,Jack Flaherty,No Save,7.5,-110,-110,-130,+110,+1.5,+145,-170
2025-05-10 18:10:00,4:10 PM,6:10 PM,Texas Rangers,10,Detroit Tigers,3,Final,Jacob deGrom,Jack Flaherty,Jacob deGrom,Jack Flaherty,No Save,8.0,-115,-105,-130,+110,+1.5,+130,-155
2025-05-10 18:10:00,4:10 PM,6:10 PM,Philadelphia Phillies,7,Cleveland Guardians,1,Final,Ranger Suárez,Tanner Bibee,Ranger Suárez,Tanner Bibee,No Save,7.5,-110,-110,-130,+110,+1.5,+145,-170
2025-05-10 18:10:00,4:10 PM,6:10 PM,Philadelphia Phillies,7,Cleveland Guardians,1,Final,Ranger Suárez,Tanner Bibee,Ranger Suárez,Tanner Bibee,No Save,8.0,-115,-105,-130,+110,+1.5,+130,-155
2025-05-10 19:10:00,5:10 PM,7:10 PM,Cincinnati Reds,13,Houston Astros,9,Final,Brady Singer,Lance McCullers Jr.,Graham Ashcraft,Lance McCullers Jr.,No Save,8.0,-105,-115,+105,-125,-1.5,-190,+160
2025-05-10 19:10:00,5:10 PM,7:10 PM,Cincinnati Reds,13,Houston Astros,9,Final,Brady Singer,Lance McCullers Jr.,Graham Ashcraft,Lance McCullers Jr.,No Save,7.0,-120,100,-105,-115,+1.5,+165,-200
2025-05-10 19:10:00,5:10 PM,7:10 PM,Cincinnati Reds,13,Houston Astros,9,Final,Brady Singer,Lance McCullers Jr.,Graham Ashcraft,Lance McCullers Jr.,No Save,8.0,-105,-115,-110,-110,-1.5,-225,+185
2025-05-10 19:10:00,5:10 PM,7:10 PM,Boston Red Sox,10,Kansas City Royals,1,Final,Garrett Crochet,Cole Ragans,Garrett Crochet,Cole Ragans,No Save,8.0,-105,-115,+105,-125,-1.5,-190,+160
2025-05-10 19:10:00,5:10 PM,7:10 PM,Boston Red Sox,10,Kansas City Royals,1,Final,Garrett Crochet,Cole Ragans,Garrett Crochet,Cole Ragans,No Save,7.0,-120,100,-105,-115,+1.5,+165,-200
2025-05-10 19:10:00,5:10 PM,7:10 PM,Boston Red Sox,10,Kansas City Royals,1,Final,Garrett Crochet,Cole Ragans,Garrett Crochet,Cole Ragans,No Save,8.0,-105,-115,-110,-110,-1.5,-225,+185
2025-05-10 19:10:00,5:10 PM,7:10 PM,Miami Marlins,3,Chicago White Sox,1,Final,Edward Cabrera,Shane Smith,Calvin Faucher,Jordan Leasure,Jesus Tinoco,8.0,-105,-115,+105,-125,-1.5,-190,+160
2025-05-10 19:10:00,5:10 PM,7:10 PM,Miami Marlins,3,Chicago White Sox,1,Final,Edward Cabrera,Shane Smith,Calvin Faucher,Jordan Leasure,Jesus Tinoco,7.0,-120,100,-105,-115,+1.5,+165,-200
2025-05-10 19:10:00,5:10 PM,7:10 PM,Miami Marlins,3,Chicago White Sox,1,Final,Edward Cabrera,Shane Smith,Calvin Faucher,Jordan Leasure,Jesus Tinoco,8.0,-105,-115,-110,-110,-1.5,-225,+185
2025-05-10 19:15:00,5:15 PM,7:15 PM,Chicago Cubs,6,New York Mets,5,Final,Brad Keller,Tylor Megill,Cade Horton,Tylor Megill,Porter Hodge,8.5,-115,-105,+140,-165,-1.5,-150,+125
2025-05-10 19:15:00,5:15 PM,7:15 PM,Chicago Cubs,6,New York Mets,5,Final,Brad Keller,Tylor Megill,Cade Horton,Tylor Megill,Porter Hodge,7.0,-105,-115,-120,+100,-1.5,-240,+195
2025-05-10 19:15:00,5:15 PM,7:15 PM,San Francisco Giants,1,Minnesota Twins,2,Final,Logan Webb,Joe Ryan,Joe Ryan,Logan Webb,Jhoan Duran,8.5,-115,-105,+140,-165,-1.5,-150,+125
2025-05-10 19:15:00,5:15 PM,7:15 PM,San Francisco Giants,1,Minnesota Twins,2,Final,Logan Webb,Joe Ryan,Joe Ryan,Logan Webb,Jhoan Duran,7.0,-105,-115,-120,+100,-1.5,-240,+195
2025-05-10 20:10:00,6:10 PM,8:10 PM,Los Angeles Dodgers,0,Arizona Diamondbacks,3,Final,Dustin May,Corbin Burnes,Corbin Burnes,Dustin May,Ryne Nelson,9.5,-110,-110,+100,-120,+1.5,+160,-190
2025-05-10 20:10:00,6:10 PM,8:10 PM,Los Angeles Dodgers,0,Arizona Diamondbacks,3,Final,Dustin May,Corbin Burnes,Corbin Burnes,Dustin May,Ryne Nelson,12.0,-115,-105,-260,+210,+1.5,-165,+140
2025-05-10 20:10:00,6:10 PM,8:10 PM,San Diego Padres,21,Colorado Rockies,0,Final,Stephen Kolek,Bradley Blalock,Stephen Kolek,Bradley Blalock,No Save,9.5,-110,-110,+100,-120,+1.5,+160,-190
2025-05-10 20:10:00,6:10 PM,8:10 PM,San Diego Padres,21,Colorado Rockies,0,Final,Stephen Kolek,Bradley Blalock,Stephen Kolek,Bradley Blalock,No Save,12.0,-115,-105,-260,+210,+1.5,-165,+140
2025-05-10 21:38:00,7:38 PM,9:38 PM,Baltimore Orioles,2,Los Angeles Angels,5,Final,Kyle Gibson,Jack Kochanowicz,Jack Kochanowicz,Kyle Gibson,No Save,10.0,-115,-105,-140,+120,+1.5,+110,-130
2025-05-10 21:40:00,7:40 PM,9:40 PM,Toronto Blue Jays,6,Seattle Mariners,3,Final,Bowden Francis,Logan Evans,Mason Fluharty,Carlos Vargas,Jeff Hoffman,8.0,-110,-110,+115,-135,-1.5,-190,+160
2025-05-11 12:05:00,10:05 AM,12:05 PM,Chicago Cubs,2,New York Mets,6,Final,Matthew Boyd,Griffin Canning,Ryne Stanek,Porter Hodge,No Save,8.0,-125,105,+110,-130,-1.5,-205,+170
2025-05-11 13:35:00,11:35 AM,1:35 PM,St. Louis Cardinals,6,Washington Nationals,1,Final,Miles Mikolas,MacKenzie Gore,Miles Mikolas,MacKenzie Gore,No Save,8.5,-120,100,+120,-140,-1.5,-180,+150
2025-05-11 13:35:00,11:35 AM,1:35 PM,St. Louis Cardinals,6,Washington Nationals,1,Final,Miles Mikolas,MacKenzie Gore,Miles Mikolas,MacKenzie Gore,No Save,8.0,-105,-115,-245,+200,+1.5,-140,+120
2025-05-11 13:35:00,11:35 AM,1:35 PM,Atlanta Braves,3,Pittsburgh Pirates,4,Final,Chris Sale,Carmen Mlodzinski,Dennis Santana,Raisel Iglesias,No Save,8.5,-120,100,+120,-140,-1.5,-180,+150
2025-05-11 13:35:00,11:35 AM,1:35 PM,Atlanta Braves,3,Pittsburgh Pirates,4,Final,Chris Sale,Carmen Mlodzinski,Dennis Santana,Raisel Iglesias,No Save,8.0,-105,-115,-245,+200,+1.5,-140,+120
2025-05-11 13:40:00,11:40 AM,1:40 PM,Texas Rangers,6,Detroit Tigers,1,Final,Nathan Eovaldi,Reese Olson,Nathan Eovaldi,Reese Olson,No Save,7.0,-120,100,-105,-115,-1.5,-225,+185
2025-05-11 13:40:00,11:40 AM,1:40 PM,Texas Rangers,6,Detroit Tigers,1,Final,Nathan Eovaldi,Reese Olson,Nathan Eovaldi,Reese Olson,No Save,9.0,100,-120,+115,-135,-1.5,-180,+150
2025-05-11 13:40:00,11:40 AM,1:40 PM,Milwaukee Brewers,4,Tampa Bay Rays,2,Final,Chad Patrick,Drew Rasmussen,Tyler Alexander,Drew Rasmussen,Trevor Megill,7.0,-120,100,-105,-115,-1.5,-225,+185
2025-05-11 13:40:00,11:40 AM,1:40 PM,Milwaukee Brewers,4,Tampa Bay Rays,2,Final,Chad Patrick,Drew Rasmussen,Tyler Alexander,Drew Rasmussen,Trevor Megill,9.0,100,-120,+115,-135,-1.5,-180,+150
2025-05-11 14:10:00,12:10 PM,2:10 PM,Cincinnati Reds,0,Houston Astros,6,Final,Chase Petty,Ronel Blanco,Ronel Blanco,Chase Petty,No Save,8.5,-105,-115,+125,-150,-1.5,-170,+145
2025-05-11 14:10:00,12:10 PM,2:10 PM,Cincinnati Reds,0,Houston Astros,6,Final,Chase Petty,Ronel Blanco,Ronel Blanco,Chase Petty,No Save,8.5,-110,-110,+115,-135,-1.5,-190,+160
2025-05-11 14:10:00,12:10 PM,2:10 PM,Cincinnati Reds,0,Houston Astros,6,Final,Chase Petty,Ronel Blanco,Ronel Blanco,Chase Petty,No Save,8.5,-105,-115,+140,-165,-1.5,-160,+135
2025-05-11 14:10:00,12:10 PM,2:10 PM,Cincinnati Reds,0,Houston Astros,6,Final,Chase Petty,Ronel Blanco,Ronel Blanco,Chase Petty,No Save,8.0,-105,-115,-135,+115,+1.5,+125,-150
2025-05-11 14:10:00,12:10 PM,2:10 PM,Boston Red Sox,3,Kansas City Royals,1,Final,Lucas Giolito,Seth Lugo,Lucas Giolito,Seth Lugo,Aroldis Chapman,8.5,-105,-115,+125,-150,-1.5,-170,+145
2025-05-11 14:10:00,12:10 PM,2:10 PM,Boston Red Sox,3,Kansas City Royals,1,Final,Lucas Giolito,Seth Lugo,Lucas Giolito,Seth Lugo,Aroldis Chapman,8.5,-110,-110,+115,-135,-1.5,-190,+160
2025-05-11 14:10:00,12:10 PM,2:10 PM,Boston Red Sox,3,Kansas City Royals,1,Final,Lucas Giolito,Seth Lugo,Lucas Giolito,Seth Lugo,Aroldis Chapman,8.5,-105,-115,+140,-165,-1.5,-160,+135
2025-05-11 14:10:00,12:10 PM,2:10 PM,Boston Red Sox,3,Kansas City Royals,1,Final,Lucas Giolito,Seth Lugo,Lucas Giolito,Seth Lugo,Aroldis Chapman,8.0,-105,-115,-135,+115,+1.5,+125,-150
2025-05-11 14:10:00,12:10 PM,2:10 PM,San Francisco Giants,6,Minnesota Twins,7,Final,Landen Roupp,Pablo López,Jhoan Duran,Ryan Walker,No Save,8.5,-105,-115,+125,-150,-1.5,-170,+145
2025-05-11 14:10:00,12:10 PM,2:10 PM,San Francisco Giants,6,Minnesota Twins,7,Final,Landen Roupp,Pablo López,Jhoan Duran,Ryan Walker,No Save,8.5,-110,-110,+115,-135,-1.5,-190,+160
2025-05-11 14:10:00,12:10 PM,2:10 PM,San Francisco Giants,6,Minnesota Twins,7,Final,Landen Roupp,Pablo López,Jhoan Duran,Ryan Walker,No Save,8.5,-105,-115,+140,-165,-1.5,-160,+135
2025-05-11 14:10:00,12:10 PM,2:10 PM,San Francisco Giants,6,Minnesota Twins,7,Final,Landen Roupp,Pablo López,Jhoan Duran,Ryan Walker,No Save,8.0,-105,-115,-135,+115,+1.5,+125,-150
2025-05-11 14:10:00,12:10 PM,2:10 PM,Miami Marlins,2,Chicago White Sox,4,Final,Sandy Alcantara,Sean Burke,Mike Vasil,Sandy Alcantara,Cam Booser,8.5,-105,-115,+125,-150,-1.5,-170,+145
2025-05-11 14:10:00,12:10 PM,2:10 PM,Miami Marlins,2,Chicago White Sox,4,Final,Sandy Alcantara,Sean Burke,Mike Vasil,Sandy Alcantara,Cam Booser,8.5,-110,-110,+115,-135,-1.5,-190,+160
2025-05-11 14:10:00,12:10 PM,2:10 PM,Miami Marlins,2,Chicago White Sox,4,Final,Sandy Alcantara,Sean Burke,Mike Vasil,Sandy Alcantara,Cam Booser,8.5,-105,-115,+140,-165,-1.5,-160,+135
2025-05-11 14:10:00,12:10 PM,2:10 PM,Miami Marlins,2,Chicago White Sox,4,Final,Sandy Alcantara,Sean Burke,Mike Vasil,Sandy Alcantara,Cam Booser,8.0,-105,-115,-135,+115,+1.5,+125,-150
2025-05-11 15:10:00,1:10 PM,3:10 PM,San Diego Padres,3,Colorado Rockies,9,Final,Nick Pivetta,Germán Márquez,Germán Márquez,Nick Pivetta,No Save,11.5,-110,-110,-320,+260,+1.5,-220,+180
2025-05-11 16:05:00,2:05 PM,4:05 PM,New York Yankees,12,Athletics,2,Final,Ryan Yarbrough,Luis Severino,Ryan Yarbrough,Luis Severino,No Save,11.0,-110,-110,-155,+130,+1.5,+100,-120
2025-05-11 16:07:00,2:07 PM,4:07 PM,Baltimore Orioles,7,Los Angeles Angels,3,Final,Zach Eflin,Tyler Anderson,Zach Eflin,Tyler Anderson,No Save,9.0,-115,-105,-150,+125,+1.5,+115,-135
2025-05-11 16:10:00,2:10 PM,4:10 PM,Los Angeles Dodgers,8,Arizona Diamondbacks,1,Final,Tony Gonsolin,Zac Gallen,Tony Gonsolin,Zac Gallen,No Save,9.5,100,-120,-115,-105,+1.5,+140,-165
2025-05-11 16:10:00,2:10 PM,4:10 PM,Los Angeles Dodgers,8,Arizona Diamondbacks,1,Final,Tony Gonsolin,Zac Gallen,Tony Gonsolin,Zac Gallen,No Save,8.0,-110,-110,+160,-190,-1.5,-135,+115
2025-05-11 16:10:00,2:10 PM,4:10 PM,Toronto Blue Jays,9,Seattle Mariners,1,Final,José Ureña,Bryce Miller,Eric Lauer,Bryce Miller,No Save,9.5,100,-120,-115,-105,+1.5,+140,-165
2025-05-11 16:10:00,2:10 PM,4:10 PM,Toronto Blue Jays,9,Seattle Mariners,1,Final,José Ureña,Bryce Miller,Eric Lauer,Bryce Miller,No Save,8.0,-110,-110,+160,-190,-1.5,-135,+115
2025-05-11 19:10:00,5:10 PM,7:10 PM,Philadelphia Phillies,3,Cleveland Guardians,0,Final,Zack Wheeler,Luis L. Ortiz,Zack Wheeler,Luis L. Ortiz,Jordan Romano,7.0,-130,110,-170,+145,+1.5,+100,-120
2025-05-12 18:10:00,4:10 PM,6:10 PM,Milwaukee Brewers,0,Cleveland Guardians,5,Final,Freddy Peralta,Ben Lively,Jakob Junis,Freddy Peralta,No Save,8.5,-115,-105,-120,+100,+1.5,+135,-160
2025-05-12 18:40:00,4:40 PM,6:40 PM,Boston Red Sox,2,Detroit Tigers,14,Final,Tanner Houck,Jackson Jobe,Jackson Jobe,Tanner Houck,No Save,8.5,-105,-115,-120,+100,+1.5,+140,-165
2025-05-12 18:45:00,4:45 PM,6:45 PM,St. Louis Cardinals,3,Philadelphia Phillies,2,Final,Matthew Liberatore,Cristopher Sánchez,Kyle Leahy,Matt Strahm,Ryan Helsley,8.5,-115,-105,+145,-170,-1.5,-140,+120
2025-05-12 19:10:00,5:10 PM,7:10 PM,Pittsburgh Pirates,3,New York Mets,4,Final,Paul Skenes,David Peterson,Huascar Brazobán,David Bednar,No Save,7.0,-120,100,+145,-170,-1.5,-160,+135
2025-05-12 19:15:00,5:15 PM,7:15 PM,Washington Nationals,3,Atlanta Braves,4,Final,Jake Irvin,Grant Holmes,Raisel Iglesias,Jackson Rutledge,No Save,8.5,-115,-105,+160,-190,-1.5,-130,+110
2025-05-12 19:40:00,5:40 PM,7:40 PM,Miami Marlins,2,Chicago Cubs,5,Final,Cal Quantrill,Colin Rea,Colin Rea,Cal Quantrill,Drew Pomeranz,8.0,-115,-105,+210,-260,-1.5,+105,-125
2025-05-12 20:05:00,6:05 PM,8:05 PM,Colorado Rockies,1,Texas Rangers,2,Final,Chase Dollander,Tyler Mahle,Tyler Mahle,Chase Dollander,Jacob Webb,8.5,-115,-105,+210,-260,-1.5,+115,-135
2025-05-12 20:10:00,6:10 PM,8:10 PM,Kansas City Royals,7,Houston Astros,5,Final,Michael Wacha,Ryan Gusto,Michael Wacha,Ryan Gusto,Carlos Estévez,8.0,-105,-115,+105,-125,-1.5,-200,+165
2025-05-12 21:40:00,7:40 PM,9:40 PM,Los Angeles Angels,9,San Diego Padres,5,Final,Yusei Kikuchi,Michael King,Brock Burke,Robert Suarez,No Save,7.0,100,-120,+185,-225,-1.5,-115,-105
2025-05-12 21:40:00,7:40 PM,9:40 PM,Los Angeles Angels,9,San Diego Padres,5,Final,Yusei Kikuchi,Michael King,Brock Burke,Robert Suarez,No Save,8.0,-115,-105,-150,+125,+1.5,+110,-130
2025-05-12 21:40:00,7:40 PM,9:40 PM,New York Yankees,11,Seattle Mariners,5,Final,Clarke Schmidt,Emerson Hancock,Clarke Schmidt,Emerson Hancock,No Save,7.0,100,-120,+185,-225,-1.5,-115,-105
2025-05-12 21:40:00,7:40 PM,9:40 PM,New York Yankees,11,Seattle Mariners,5,Final,Clarke Schmidt,Emerson Hancock,Clarke Schmidt,Emerson Hancock,No Save,8.0,-115,-105,-150,+125,+1.5,+110,-130
2025-05-12 21:45:00,7:45 PM,9:45 PM,Arizona Diamondbacks,2,San Francisco Giants,1,Final,Merrill Kelly,Justin Verlander,Merrill Kelly,Justin Verlander,Shelby Miller,8.0,-115,-105,-130,+110,+1.5,+140,-165
2025-05-13 18:10:00,4:10 PM,6:10 PM,Milwaukee Brewers,0,Cleveland Guardians,2,Final,Quinn Priester,Logan Allen,Logan Allen,Quinn Priester,Emmanuel Clase,9.0,-105,-115,+115,-135,-1.5,-180,+150
2025-05-13 18:40:00,4:40 PM,6:40 PM,Boston Red Sox,9,Detroit Tigers,10,Final,Brayan Bello,Tyler Holton,Beau Brieske,Greg Weissert,No Save,8.5,-105,-115,+105,-125,-1.5,-205,+170
